8.031e-01  1.055e-01  
6.802e-03  9.345e-01  
3.042e-01  4.501e-01  
6.301e-01  2.076e-01  
6.762e-01  1.789e-01  
2.917e-01  4.611e-01  
5.699e-02  7.636e-01  
9.181e-02  6.985e-01  
5.608e-01  2.524e-01  
2.006e-02  8.635e-01  
6.308e-02  7.507e-01  
8.278e-01  9.247e-02  
1.653e-01  5.954e-01  
7.691e-01  1.243e-01  
7.268e-01  1.491e-01  
2.158e-01  5.377e-01  
8.770e-01  6.530e-02  
2.381e-01  5.127e-01  
2.665e-02  8.407e-01  
7.582e-01  1.307e-01  
7.931e-01  1.114e-01  
5.090e-02  7.764e-01  
6.474e-01  1.965e-01  
8.531e-01  7.781e-02  
9.975e-01  6.494e-03  
9.306e-01  3.686e-02  
9.723e-01  1.653e-02  
2.370e-01  5.139e-01  
9.339e-01  3.499e-02  
6.507e-01  1.950e-01  
6.645e-01  1.862e-01  
7.554e-01  1.323e-01  
2.178e-02  8.585e-01  
3.976e-01  3.710e-01  
7.946e-01  1.100e-01  
7.237e-01  1.504e-01  
6.788e-01  1.772e-01  
4.954e-02  7.797e-01  
2.550e-01  4.959e-01  
6.124e-02  7.541e-01  
1.859e-01  5.701e-01  
4.041e-01  3.656e-01  
3.056e-01  4.486e-01  
2.843e-01  4.679e-01  
7.139e-01  1.564e-01  
9.306e-02  6.961e-01  
1.775e-01  5.797e-01  
5.927e-01  2.316e-01  
7.327e-02  7.301e-01  
8.177e-02  7.153e-01  
2.195e-01  5.328e-01  
5.592e-01  2.533e-01  
6.051e-01  2.232e-01  
1.944e-01  5.605e-01  
1.534e-02  8.826e-01  
8.306e-01  9.077e-02  
1.244e-01  6.492e-01  
4.357e-02  7.941e-01  
1.271e-01  6.452e-01  
5.010e-01  2.934e-01  
4.282e-01  3.471e-01  
8.759e-02  7.056e-01  
5.551e-01  2.563e-01  
5.308e-01  2.725e-01  
3.448e-01  4.133e-01  
3.646e-01  3.973e-01  
2.254e-01  5.264e-01  
5.348e-01  2.696e-01  
3.808e-01  3.842e-01  
2.505e-02  8.468e-01  
3.271e-01  4.296e-01  
5.714e-01  2.455e-01  
4.353e-01  3.420e-01  
3.550e-01  4.054e-01  
4.493e-01  3.312e-01  
3.735e-02  8.100e-01  
3.300e-01  4.268e-01  
4.633e-01  3.206e-01  
3.775e-01  3.868e-01  
1.299e-01  6.416e-01  
2.140e-01  5.392e-01  
4.176e-01  3.550e-01  
6.937e-01  1.685e-01  
1.130e-01  6.654e-01  
4.245e-01  3.498e-01  
5.193e-01  2.802e-01  
5.390e-01  2.673e-01  
2.228e-01  5.298e-01  
4.853e-01  3.048e-01  
4.929e-01  2.995e-01  
5.084e-01  2.881e-01  
2.491e-01  5.021e-01  
7.835e-01  1.161e-01  
2.664e-01  4.845e-01  
1.187e-01  6.571e-01  
8.428e-01  8.309e-02  
5.765e-01  2.425e-01  
5.890e-01  2.345e-01  
1.102e-01  6.697e-01  
4.109e-01  3.603e-01  
3.712e-01  3.919e-01  
3.582e-01  4.024e-01  
1.356e-01  6.336e-01  
2.112e-01  5.420e-01  
3.238e-01  4.322e-01  
5.157e-01  2.835e-01  
8.123e-01  1.005e-01  
3.523e-01  4.078e-01  
2.091e-01  5.448e-01  
6.010e-01  2.262e-01  
2.338e-01  5.174e-01  
4.210e-01  3.523e-01  
5.233e-01  2.777e-01  
2.061e-01  5.480e-01  
7.498e-01  1.354e-01  
1.413e-01  6.262e-01  
4.891e-01  3.022e-01  
1.692e-01  5.902e-01  
3.910e-01  3.757e-01  
4.419e-01  3.366e-01  
1.661e-01  5.934e-01  
1.974e-01  5.567e-01  
7.445e-01  1.384e-01  
3.209e-01  4.354e-01  
3.146e-01  4.403e-01  
5.431e-01  2.644e-01  
2.989e-01  4.542e-01  
3.086e-01  4.460e-01  
3.485e-01  4.113e-01  
8.466e-02  7.102e-01  
3.878e-01  3.786e-01  
3.846e-01  3.816e-01  
4.640e-02  7.869e-01  
3.361e-01  4.212e-01  
2.752e-01  4.763e-01  
7.034e-01  1.626e-01  
4.964e-01  2.969e-01  
5.120e-01  2.862e-01  
5.799e-01  2.397e-01  
3.178e-01  4.378e-01  
2.725e-01  4.791e-01  
2.456e-01  5.050e-01  
4.527e-01  3.284e-01  
5.843e-01  2.370e-01  
4.775e-01  3.099e-01  
6.889e-01  1.716e-01  
2.027e-01  5.509e-01  
8.604e-01  7.401e-02  
7.855e-02  7.207e-01  
5.271e-01  2.749e-01  
4.559e-01  3.258e-01  
2.964e-01  4.567e-01  
4.663e-01  3.180e-01  
1.019e-01  6.825e-01  
4.146e-01  3.577e-01  
3.116e-01  4.433e-01  
4.455e-01  3.339e-01  
8.547e-01  7.731e-02  
6.100e-01  2.205e-01  
5.045e-01  2.916e-01  
1.331e-01  6.375e-01  
8.600e-03  9.201e-01  
2.695e-01  4.818e-01  
7.398e-01  1.410e-01  
3.392e-01  4.184e-01  
7.182e-01  1.537e-01  
1.205e-02  8.982e-01  
9.634e-01  2.021e-02  
4.703e-01  3.154e-01  
2.313e-01  5.201e-01  
6.409e-01  2.005e-01  
4.067e-02  8.029e-01  
7.771e-01  1.197e-01  
7.339e-01  1.447e-01  
6.716e-02  7.420e-01  
2.515e-01  4.993e-01  
3.423e-01  4.158e-01  
3.676e-01  3.948e-01  
8.185e-01  9.731e-02  
6.986e-01  1.655e-01  
1.495e-01  6.158e-01  
6.691e-01  1.832e-01  
6.363e-01  2.033e-01  
2.906e-01  4.625e-01  
4.075e-01  3.628e-01  
2.602e-01  4.908e-01  
3.946e-01  3.731e-01  
4.593e-01  3.235e-01  
1.913e-01  5.642e-01  
6.544e-01  1.921e-01  
2.005e-01  5.537e-01  
8.359e-01  8.727e-02  
2.782e-01  4.733e-01  
4.008e-01  3.682e-01  
3.330e-01  4.239e-01  
1.584e-01  6.041e-01  
1.720e-01  5.865e-01  
4.384e-01  3.391e-01  
5.667e-01  2.484e-01  
6.225e-01  2.120e-01  
3.027e-01  4.515e-01  
5.511e-01  2.590e-01  
5.641e-01  2.504e-01  
5.571e-02  7.663e-01  
6.137e-01  2.175e-01  
8.240e-01  9.398e-02  
1.527e-01  6.114e-01  
1.384e-01  6.301e-01  
2.870e-01  4.652e-01  
3.612e-01  4.000e-01  
1.805e-01  5.762e-01  
1.611e-01  6.003e-01  
2.934e-01  4.596e-01  
2.634e-01  4.875e-01  
4.320e-01  3.445e-01  
6.313e-01  2.064e-01  
7.026e-02  7.365e-01  
7.283e-01  1.477e-01  
3.744e-01  3.892e-01  
6.433e-02  7.483e-01  
1.157e-01  6.616e-01  
6.277e-01  2.089e-01  
2.171e-01  5.358e-01  
1.468e-01  6.188e-01  
2.578e-01  4.934e-01  
9.005e-01  5.326e-02  
8.070e-01  1.038e-01  
2.427e-01  5.083e-01  
9.554e-01  2.384e-02  
4.740e-01  3.126e-01  
2.399e-01  5.112e-01  
8.016e-01  1.072e-01  
1.831e-01  5.730e-01  
3.441e-02  8.181e-01  
9.809e-01  1.258e-02  
1.885e-01  5.672e-01  
1.216e-01  6.530e-01  
6.740e-01  1.803e-01  
8.877e-01  6.026e-02  
5.968e-01  2.288e-01  
7.654e-01  1.262e-01  
9.143e-01  4.555e-02  
1.635e-01  5.971e-01  
1.551e-01  6.077e-01  
6.459e-01  1.975e-01  
5.469e-01  2.618e-01  
9.069e-01  4.968e-02  
4.816e-01  3.071e-01  
6.192e-01  2.146e-01  
7.087e-01  1.593e-01  
8.949e-01  5.676e-02  
1.002e+00  4.738e-03  
5.859e-02  7.599e-01  
1.438e-01  6.225e-01  
6.594e-01  1.892e-01  
9.044e-02  7.006e-01  
7.712e-01  1.229e-01  
2.282e-01  5.233e-01  
5.277e-02  7.730e-01  
2.815e-01  4.703e-01  
1.047e-01  6.777e-01  
1.750e-01  5.831e-01  
2.814e-02  8.366e-01  
7.900e-01  1.129e-01  
8.687e-01  7.043e-02  
9.476e-01  2.764e-02  
7.575e-02  7.255e-01  
4.925e-03  9.522e-01  
7.608e-01  1.292e-01  
9.602e-02  6.915e-01  
8.491e-01  8.032e-02  
9.212e-01  4.247e-02  
8.745e-01  6.697e-02  
3.149e-02  8.267e-01  
9.411e-01  3.151e-02  
1.866e-02  8.690e-01  
9.266e-01  3.886e-02  
8.809e-01  6.353e-02  
9.868e-02  6.871e-01  
6.836e-01  1.743e-01  
9.957e-01  8.611e-03  
1.075e-01  6.734e-01  
9.365e-01  3.410e-02  
8.790e-01  6.454e-02  
7.097e-01  1.587e-01  
3.067e-02  8.285e-01  
8.000e-01  1.076e-01  
8.428e-01  8.309e-02  
9.569e-01  2.314e-02  
9.092e-01  4.851e-02  
2.878e-01  4.646e-01  
1.081e-01  6.725e-01  
8.708e-01  6.969e-02  
5.032e-02  7.777e-01  
1.152e-01  6.623e-01  
5.500e-02  7.680e-01  
6.174e-01  2.156e-01  
7.726e-01  1.219e-01  
9.685e-02  6.904e-01  
6.854e-01  1.739e-01  
9.824e-01  1.148e-02  
2.362e-01  5.148e-01  
2.282e-01  5.233e-01  
2.820e-01  4.701e-01  
4.733e-01  3.133e-01  
8.119e-01  1.011e-01  
2.582e-02  8.433e-01  
1.842e-01  5.723e-01  
8.531e-01  7.781e-02  
6.979e-01  1.665e-01  
7.385e-02  7.297e-01  
9.226e-01  4.149e-02  
4.809e-01  3.079e-01  
3.259e-01  4.301e-01  
9.753e-01  1.485e-02  
6.495e-01  1.954e-01  
6.611e-01  1.884e-01  
2.847e-01  4.675e-01  
2.442e-01  5.069e-01  
8.106e-02  7.169e-01  
3.689e-02  8.120e-01  
1.800e-01  5.774e-01  
1.881e-01  5.677e-01  
4.308e-01  3.451e-01  
4.712e-01  3.146e-01  
3.399e-01  4.177e-01  
7.565e-01  1.316e-01  
3.063e-01  4.482e-01  
4.604e-01  3.228e-01  
7.850e-01  1.160e-01  
9.388e-02  6.950e-01  
6.636e-01  1.871e-01  
2.698e-01  4.813e-01  
2.791e-01  4.728e-01  
9.153e-01  4.518e-02  
3.325e-01  4.247e-01  
1.506e-01  6.139e-01  
2.602e-01  4.908e-01  
2.762e-01  4.756e-01  
5.338e-01  2.706e-01  
1.532e-01  6.102e-01  
3.370e-01  4.207e-01  
9.610e-01  2.125e-02  
6.800e-01  1.766e-01  
2.331e-01  5.183e-01  
9.502e-01  2.640e-02  
1.264e-01  6.461e-01  
4.859e-01  3.041e-01  
3.674e-01  3.953e-01  
1.292e-01  6.423e-01  
5.405e-01  2.668e-01  
8.767e-01  6.635e-02  
9.020e-01  5.214e-02  
3.881e-01  3.782e-01  
7.233e-02  7.322e-01  
3.968e-01  3.711e-01  
2.553e-01  4.958e-01  
1.781e-02  8.723e-01  
1.036e-01  6.793e-01  
4.447e-01  3.345e-01  
6.288e-01  2.085e-01  
4.997e-01  2.947e-01  
1.456e-02  8.884e-01  
1.098e-02  9.034e-01  
4.069e-01  3.634e-01  
4.051e-01  3.647e-01  
6.064e-01  2.227e-01  
1.475e-01  6.178e-01  
3.818e-01  3.831e-01  
